Review,giai_tri,luu_tru,nha_hang,an_uong,van_chuyen,mua_sam
"Đi Quy Nhơn nhiều rồi nhưng là lần đầu tiên mình ở khách sạn này. Gia đình mình vô cùng ấn tượng vì khách sạn hiện đại, phòng ốc xịn sò. Đi gần Tết nên khách sạn trang trí Tết rất ấn tượng; chỉn chu. Nhưng thích nhất vẫn là nhân viên vô cùng nhiệt tình; chu đáo, tư vấn từ a đến z những chỗ ăn chơi và đặc sản ở QN, chỗ nào mình cũng hài lòng. Chắc chắn sẽ quay lại.",0,5,0,0,0,0
"Nhưng mà ở đây có máy lạnh nên ok 😋. Menu k có gì đặc sắc. Quán có phục vụ cả bánh nữa. Mình không ăn nên không đánh giá được.Phục vụ hơi chậm chạp. Nước lọc của khách hết cũng không rót, đợi xin mới đi rót. Có vẻ bạn phục vụ mới vào làm. Nhìn chung thì khá ưng. Rảnh sẽ quay lại.",0,0,0,4,0,0
"Đặt phòng 2 giường,tầng trên cùng,hướng biển.Nhưng khi tới nhận phòng thì không nhận được phòng như vậy.Cô chủ không thân thiện",0,2,0,0,0,0
"Con ab 2017 vừa thuê này ngon và chất, xe êm cực, vi vu cafe chốt hợp đồng ngon. giá vừa phải, với tôi , tôi cần xe mới và ngon và tôi hài lòng về dv bên bạn",0,0,0,0,5,0
"Tiện nghi, sạch sẽ, nhân viên nhiệt tình.",0,5,0,0,0,0
"Phòng hơi nhỏ , nhưng chủ yếu là tiếng ồn xung quanh quá nhiều .",0,1,0,0,0,0
"Đang cần thuê xe máy thì thấy tờ rơi trong bãi giữ xe chung cư mình gọi thử, dịch vụ tốt, giao xe nhanh, xe chạy êm và tiết kiệm xăng, giá cả hợp lý, đã lưu lại thông tin bên bạn, sẽ tiếp tục gọi nếu cần",0,0,0,0,4,0
"Hóng bên page Dalatmilk thấy cung cấp sữa cho Ming tea làm sữa tươi trân châu đường đen. sữa Dalatmilk thì đỉnh rồi, béo ngậy, không quá ngọt. chỉ hi vọng là trân châu đường đen làm sẽ ngon như mí quán mình đã được thử. Giá dùng thử trong 2 ngày 11 và 12/5 là 20k 1 ly nhé. sau đó tăng giá bao nhiu thì mình hổng bít hihi. nhưng cũng tầm trên 30k đó. đến thử lẹ nào",0,0,0,5,0,0
"Xe máy mới, tốt, chạy rất ổn, không gặp bất kì trục trặc gì Anh Tính chủ xe thân thiện vui vẻ, giao nhận xe tận nơi, ngoài ra còn có dịch vụ đưa rước sân bay.",0,0,0,0,4,0
"Một quán nên thử khi đến Quy Nhơn, không gian sạch sẽ vì nv lau dọn liên tục, có bill khi tính tiền. Mình gọi 1 phần bún như hình là 30k, nước thanh đậm đà. Hôm khi về mình thử 1 tô đặc biệt của quán vì vội nên ko chụp dc hình nhưng rất đáng để thử có đủ sứa,chả, 1 khoanh cá ngừ ... có giá 60k.",0,0,0,5,0,0
Từng thuê xe ở đây. Xe còn khá mới chạy rất êm và tốt. Nhân viên cũng hỗ trợ nhiệt tình. Chắc chắn sẽ ghé lần 2 nếu có cơ hội,0,0,0,0,5,0
"Tự check in - check out rất tiện lợi, thoải mái như ở nhà, hỗ trợ online nhanh chóng nên không khó khăn, bãi giữ xe máy rộng rãi, địa điểm dễ tìm, khá gần trung tâm",0,4,0,0,0,0
Khách sạn nhỏ ít phòng nên yên tĩnh. Ăn sáng vừa phải nhưng phù hợp đối với người lớn tuổi. Nhân viên hoà nhã tận tình. Vị trí rất tốt vì gần biển tuy ở trong hẻm. Vệ sinh phòng tốt và dù phòng nhỏ nhưng trang bị đơn giản hợp lý nên thoáng . Tôi thích địa điểm này và sẽ tiếp tục khi có dịp ra NT.,0,5,0,4,0,0
"Ngon giống các quán khác, sạch sẽ mát mẻ. Phục vụ nhanh, có chỗ để xe ôtô, nói chung là chấp nhận được.",4,0,0,4,0,0
"Bạn có thể thăm nhà thờ Đá, mộ thi sĩ Hàn Mặc Tử, ngắm bãi đá trứng và biển xanh, có thể nhìn về phía thành phố và tàu thuyền leo đậu rất thanh bình. Bạn cũng có thể leo lên cao thăm mộ cũ thi sĩ Hàn Mặc Tử, dạo mát trong không gian rừng bạch đàn yên ả
",5,5,0,0,0,0
"Mong Quý Cty Vinasun trả lời giùm tôi câu hỏi trên để lần sau tôi không phải làm phiền các bác tài xế khi phải di chuyển ở những 
quãng đường ngắn!",0,0,0,0,0,0
"Dịch vụ tốt, giá cả vừa phải",4,0,0,0,0,0
"Máy mới và tốt, máy chủ trạng thái quá vô tình ",0,0,0,0,5,0
Nhà hàng hải sản Hoàng Thao cũng rất là ok và đẹp. Nơi dừng chân cho các bạn khi đến eo gió,0,0,5,0,0,0
"Trước đây mình rất thích phở 10 Lý Quốc Sư, nhưng tháng 7/2014 vừa rồi mình qua ăn hơi thất vọng.",0,0,0,2,0,0
"Sân bay nội địa , không tránh khỏi sự thiếu thốn hơn sân bay Quốc tế
Nhưng góp phần lớn trong sự phát triển du lịch và kinh tế đất nước ",0,0,0,0,3,0
"Tôi đã từng đến Lucky Plaza trong nhiều năm. Khi lần đầu tiên, nó mở lại, nó vẫn ổn nhưng giá thì cao và có sự thờ ơ của các chủ gian hàng. Một lợi thế sau đó là điều hòa không khí. Trong khi một số chủ gian hàng vẫn còn, bây giờ có một phạm vi rộng hơn của hàng hóa để xem xét. Heaps của áo phông tất nhiên nhưng được đặt ra tốt hơn so với thị trường và thiết kế khác nhau tốt hơn. Có một vài cửa hàng thủ công với các loại dầu và xà phòng thủ công. Tôi đã có thể thương lượng một đôi giày với cùng mức giá mà tôi mong đợi ở phố giày. Một lần nữa chất lượng có vẻ tốt hơn Bến Thành. Đáng để ghé thăm.",0,0,0,0,0,1
Cái giường nó bị dính qá 🤣 ngủ mà k tỉnh dc kkk,0,5,0,0,0,0
"phòng sạch sẽ, giá ok, vị trí thì gần trung tâm rất tiện. bạn nhân viên tên Đạt rất dễ thương",0,4,0,0,0,0
Vị trí khá bất tiện cho đoàn đi xe ô tô vì đường một chiều và nằm trong hẻm.,0,2,0,0,0,0
"Đủ loại đặc sản Quy Nhơn, Bình Định. Từ bánh tráng, cá mực khô đến bánh kẹo, hoa quả sấy...
",0,0,0,0,0,4
"Đi bộ vài bước chân là tới biển. Nhân viên nhiệt tình, chu đáo",0,5,0,0,0,0
"Nhân viên rất thân thiện, nhiệt tình, phục vụ chu đáo",0,5,5,0,0,0
"Nghe nói những điều tuyệt vời về nơi này vì vậy đã thử nó. Địa điểm rất bận rộn nên chúng tôi phải chờ 30 phút để đặt bàn. Mặc dù vậy, chúng tôi không bận tâm và các nhân viên đã để mắt và cập nhật cho chúng tôi mặc dù nơi này rất bận rộn.

Chúng tôi đã chia sẻ một pasta napolina - rất tươi và ngon. Sau đó, chúng tôi đã gọi pizza - tôi yêu cầu không có phô mai trên pizza nhưng họ quên đề cập đến phô mai trong pesto và tôi cũng không nghĩ về điều này. Tôi biết ngay khi nhìn thấy chiếc bánh pizza có chứa phô mai. Chủ sở hữu đã thay đổi điều này cho tôi không có vấn đề và làm cho tôi một cái mới.

Một số loại bia ngon quá!

Nhược điểm duy nhất là nó khá đắt. Có một khoản phí 15% tet mà chúng tôi biết nhưng trước đó, hóa đơn được áp dụng là 550 k, đây là khoản tiền lớn nhất chúng tôi đã trả cho một bữa ăn trong 6 tháng ở châu Á - bao gồm cả ở các thành phố lớn",0,0,4,4,0,0
"Lựa chọn cuối cùng của tôi mỗi lần cần phải đi lại trong bằng taxi, thái độ phục vụ, thái độ khi lái xe, mùi hôi trên xe luôn là nỗi ám ảnh.",0,0,0,0,1,0
"Wc sạch sẽ. Cái này chỉ nhỏ nhặt thôi nhưng mang lại sự tin tưởng và hài lòng của khách hàng khi đến với quán. Đồ ăn ngon là điều quan trọng nhưng dịch vụ cũng hết sức cần thiết. Mình đã đến và rất hài lòng. Sẽ quay lại lần sau. À! mà quán này rất hay có các chương trình khuyến mãi đó, lần nào mình đến cũng có các chương trình khác nhau các bạn nhớ theo dõi fanpage để biết thêm thông tin nhé. Chúc quán luôn đông nghẹt khách nè. LOVE YOU",0,0,0,5,0,0
 - Xe buýt ban đầu bỏ lỡ khách sạn của chúng tôi thêm 20 phút cho cuộc hành trình,0,0,0,0,1,0
"Ksan nhỏ, nằm trong ngõ, các tiện ích đi kèm của 4 sao là không xứng đáng. Không gian chật hẹp, View biển thì ok, phòng view city thì cực xấu",0,2,0,0,0,0
"Nhà hàng mát mẻ, phục vụ tận tình, giá cả hợp lí , hải sản thì luôn tươi sống, có dịp sẽ tới lần nữa.",0,0,0,5,0,0
"Tìm trên Foody thấy quán này, mình dân du lịch ghé ăn thử, vào thấy toàn dân địa phương, có bàn còn toàn mấy cô chú công an ngồi :)) Mình không ăn được cay nên không nhận xét chất lượng do chỉ ăn chút ít. Bạn mình ăn cay được khen lấy khen để nên mình cho rằng rất ngon á :)). Giá quá rẻ luôn, tụi mình gọi 2 ly sữa đậu nành nữa hết đâu đó 50K. Bạn nào ăn cay được mại dô quán này nha :))",0,0,0,5,0,0
"Một số khách ăn uống xong bầy vỏ hướng dương và hạt dưa tại phòng gym, khách sạn nên gắn quy định để khách biết ý bỏ rác vào thùng.",0,3,0,0,0,0
"Giá tốt, thuê xe máy nhanh chóng, đơn giản, không có vấn đề gì khi đổi trả.",0,0,0,0,5,0
"ồ ăn ngon nhưng phục vụ chậm, chắc do mới mở. Lần sau sẽ quay lại chắc sẽ tốt hơn. Nhân viên nhiệt tình dễ thương",0,0,0,3,0,0
Có đậu phộng không mong muốn trên nghêu là một vấn đề khi bạn bị dị ứng.,0,0,0,3,0,0
Xe quá tệ. Xe chạy đúng 24g cho tuyến sài gòn quảng ngãi. Bình thường chỉ 15 tiếng cho những vận tải khác,0,0,0,0,2,0
"Được nghỉ tết sớm nên mình và chị bạn hẹn nhau hú hí ở bobo Station Trần Cao Vân. Không gian ở đây đẹp nhưng mình thấy hơi chật, chỗ để xe cũng không rộng mấy, nên hơi bất tiện khi đông khách. Nhân viên ở đây thì khá nhiệt tình, đồ uống cũng đa dạng. Mình gọi một trà sữa ôlong, nước uống thơm mùi trà, nhưng hợt nhạt. Chị bạn thì khá hài lòng với thức uống của quán. Chắc quán khá đông nên bàn ghế bỏ sát sát nhau, nên thấy hơi bất tiện khi nói chuyện với nhau.",0,0,0,3,0,0
"Tình cờ biết được nhà hàng chuyên về pizza, gia đình tôi đã ghé thăm và thưởng thức đồ ăn. Ngon tuyệt.",0,0,0,5,0,0
"Khách sạn đầy đủ tiện nghi, nệm ấm chăn êm, nệm to 3 người nằm còn vừa. Đầy đủ mọi tiện nghi cần có. Ngay khu trung tâm đi đâu cũng gần. Quá ok luôn",0,5,0,0,0,0
Du lịch bụi nên mình tiết kiệm được bao nhiêu thì tiết kiệm thôi. Phải nói chắc chắn rằng mình sẽ quay lại quy nhơn và tiếp tục ủng hộ A Bảo,0,0,0,0,4,0
"Tôi được một người bạn địa phương giới thiệu đến ăn ở đây nên tôi đoán mình đã gặp xui xẻo. Địa điểm hấp dẫn, đối diện công viên, gần dinh thống nhất. Dịch vụ là dễ chịu. Tôi vừa gọi món chả giò tươi và một ly nước chanh. Nhà hàng không bận rộn. Chờ 20 phút, hỏi, xem người khác phục vụ. Cuối cùng thì những chiếc nem khá khô cũng như một đĩa nem rán bị nhầm lẫn nhanh chóng bị vứt đi. Đối với tôi, không ấn tượng chút nào, nhưng những người khác dường như có đồ ăn trông ngon.",0,0,4,4,0,0
"Theo mình thấy là giá khá cao so với các chỗ khác nếu tính về tổng thể đầu tư, quy mô khu resort, hồ bơi... nhưng được cái là bãi biển rất Private. Phòng mình ở đáng lẽ là delux (3.5 triệu) thôi nhưng họ tự cho upgrade lên suite. Suit thì co the phải hơn 4 triệu. Nội thất tuy co vẻ ko đầu tư cầu kỳ như các resort khác (o day theo kiểu mộc) nhưng rất comfort, rất clean, toàn bộ phòng hướng biển, bám sát lấy biển luôn, chứ nhiu resort khac phải đi bộ xa xuyên qua vườn, hồ bơi...còn ở đây bước vài bước là ngay xuống biển. Vì sát biển như vậy nên cảm giác đúng chất là đi nghi dưỡng ở biển, từ bất cứ nơi nào trong resort cũng có thể thấy biển. Có 1 điểm thú vị nữa là họ cho mượn thuyền kayak free, 1 số khách tây chèo ra hòn đảo nhỏ đối diên chơi và tắm dc luôn. Đảo này chung, ko có người ở, cứ thoải mái chèo tầm 20p la tới. Buffet sáng ok, các món đều ngon nhưng ko đa dạng lắm, khá it, có thể mình đi mùa thấp điểm nên vậy. Phục vụ rất rất nice, nói chuyện rõ ràng từ tốn. Buffet sáng chờ đến khi ko còn khách mới dọn dẹp (ko nhu 1 số chỗ khác khách đang ăn cũng dọn) khi checkout thì đuọc tặng 2 chai suối lạnh và mứt gừng ăn đi đường, đựng trong túi giấy lịch sự --> cái này e chua thay resort nao có làm cả. Honeymoon có thể được tặng 1 chai champaign và trang trí phòng. Buổi tối nằm võng đôi ngoài hồ bơi, ngắm cảnh biển ban đêm rất đẹp. vì người ta thả bè bắt tôm hùm, đốm đốm đèn sáng rực nguyên vung biển như sao trời í. Nhược điểm: - Cách xa thành phố, khoảng 15km, khách ở đây chủ yếu gọi taxi, tầm 15p có. Lúc truoc nghe noi co xe đua đón nhung ko hieu qua sao đó nên giờ ko làm nữa. - Vị trí nằm giữa con đèo cửa ngõ vào tpho nên khá nhieu xe tải và xe khách, ban đêm có đoạn ko có đèn nên đi lại có thể hơi nguy hiểm, ko nên đi xe máy - Loại phòng hiện tại chỉ có room nhu KS, chưa có bungalow nhu resort (nghe nói đang xây) nên theo mình giá như vậy là khá cao Nếu đi mùa thấp điểm (sau tết và trước tháng 6) có thể giá rẻ hơn duoc 10%",0,5,0,4,3,0
"Chúng tôi đã ăn ở đây 2 lần trong một tuần, 1 bữa trưa và 1 bữa tối, chủ yếu là do thuận tiện cho khách ở các khách sạn gần đó. Cả hai lần, cùng một thực đơn và khẩu phần vì không có phần đặc biệt cho bữa trưa hoặc phần khác cho bữa trưa và bữa tối. Không phải tất cả các món ăn đều là món ăn Việt Nam chính hiệu vì có sự kết hợp của một số món ăn không ngon.",0,4,0,2,0,0
"Bánh hỏi ngon, lòng nhiều, đa dang các loại lòng heo. Lòng được làm sạch, ko có mùi hôi. Đặc biệt nước mắm chấm tuyệt vời, giá cả bình dân",0,0,0,5,0,0
"hàng xinh, vải đẹp mẫu mã đa dạng, giá cả hợp lý, chủ shop nhiệt tình tư vấn <3
",0,0,0,0,0,5
"Ra hồ Xuân Hương với chợ chắc tầm 5-8 phút, check in tự động nhanh chóng, hỗ trợ zalo nhiệt tình",0,5,0,0,0,0
"Chất lượng so với mặt bằng chung những quán trà sữa quy mô nhỏ ở Quy Nhơn thì khá tốt. Đa số mấy quán có mùi hương liệu nhưng ở đây ko có. Tất nhiên cũng ko thể so sáng với những thương hiệu nhượng quyền Đài Loan. Quán khá nhỏ nhưng trang trí sạch sẽ, chỗ ngồi ổn. Chỉ có điều cửa ra vào hẹp, rất khó chịu khi đụng phải khách đứng order. Điều mà mình muốn góp ý với quán là đá trong ly nhiều so với giá tiền, tuy giá size lớn hợp lý nhưng hầu hết là đá nên thành ra không rẻ tý nào thà quán làm ly nhỏ thôi còn dễ chịu hơn.",0,0,0,2,0,0
